;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
1169;déballer;;;;;dEbalEr;dEbala;;;;;;;;;;;dEbalE;dEbalE;dEbale;;;;;;;;dEbale;dEbal;;;;;;;;;dEbal;dEbale;;dEbal;dEbal;;;;dEbale;;;;;;dEbal
1170;débander;;;;;;;;;;;;;;;;;dEbâdE;;dEbâde;;;;;;;;;;;;;;;;;;dEbâd;;;;dEbâd;;;;;;;;;;
1171;débaptiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEbatiz6rE;;;;;;;;;;;;dEbatize;;;;;;;;
1172;débarbouiller;;;;;;;;;;;;;;;;;;dEbarbujE;dEbarbuje;;;;;;;;;dEbarbuj;;;;;;;;;dEbarbuj;;;;dEbarbuj;;dEbarbuje;;;;;;;;
1173;débarder;;;;;;;;;;;;;;;;;;;dEbarde;;;;;;;;;;;;;;;;;;;;;;;;dEbarde;;;;;;;;
1174;débarquer;dEbarkam;dEbarkE;;;dEbarkEr;dEbarka;dEbark6rô;;dEbark6re;;dEbark6rô;dEbark6ra;dEbarkjô;dEbarkE;dEbarkje;;dEbarkE;dEbarkE;dEbarke;;;;;;;dEbarkô;dEbarke;dEbark;dEbarkâ;;;;;dEbark6rE;;dEbarkô;dEbark;dEbarke;dEbark;dEbark;dEbark;dEbarke;dEbarke;dEbarke;dEbarke;;;;;;
1175;débarrasser;;;;;dEbarasEr;dEbarasa;;;dEbaras6re;dEbaras6ra;dEbaras6rô;dEbaras6ra;;dEbarasE;;;dEbarasE;dEbarasE;dEbarase;;;;;;;dEbarasô;dEbarase;dEbaras;dEbarasâ;;dEbaras6rE;;dEbaras6rE;;dEbaras6rE;;dEbaras;dEbarase;dEbaras;dEbaras;dEbaras;dEbarase;dEbarase;dEbarase;dEbarase;;;;dEbaras;;
1176;débattre;;dEbati;;;;dEbati;;;;;;dEbatra;;dEbatE;;dEbatE;;dEbatE;dEbatr;;;;;;;;;dEba;dEbatâ;;;;;;;;dEba;dEbate;dEba;dEbat;dEba;dEbaty;dEbaty;dEbaty;dEbaty;;;;;;
1177;débaucher;;;;;;;;;;;;;;;;;;;dEbOSe;;;;;;;;;;dEbOSâ;;;;;;;;dEboS;;dEboS;;dEboS;;dEbOSe;;;;;;;;
1178;débecter;;;;;;;;;;;;;;;;;;;dEbEkte;;;;;;;;;dEbEkt;dEbEktâ;;;;;;;;dEbEkt;;;;dEbEkt;;;dEbEkte;;;;;;;
1179;débiliter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEbilit;;;;dEbilite;;;;;;
1180;débiner;;;;;;;;;;;;;;;;;;;dEbine;;;;;;;;dEbine;dEbin;;;;;;;;;dEbin;dEbine;dEbin;;dEbin;;;dEbine;;;;;;;
1181;débiter;;dEbitE;;;;dEbita;;;;;;;;dEbitE;;;dEbitE;dEbitE;dEbite;;;;;;;;dEbite;dEbit;dEbitâ;;;;;;;;dEbit;dEbite;dEbit;;dEbit;dEbite;dEbite;;dEbite;;;;;;
1182;déblatérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEblatErâ;;;;;;;;;;;;;;;;;;;;;;
1183;déblayer;;;;;;;;;;;;;;;;;dEblEjE;dEblEjE;dEblEje;;;;;;;;;dEblE;;;;;;;;;;;;dEblE;;dEblEje;;;dEblEje;;;;;;
1184;débloquer;;;;;;;;;;;;;;;;;;dEblOkE;dEblOke;;;;;;;;dEblOke;dEblOk;;;;;;;;;dEblOk;dEblOke;dEblOk;dEblOk;dEblOk;;dEblOke;dEblOke;dEblOke;;;;;;
1185;déborder;;;;;dEbOrdEr;dEbOrda;;;;;;;;dEbOrdE;;;dEbOrdE;dEbOrdE;dEbOrde;;;;;;;;;dEbOrd;dEbOrdâ;;;;;;;;dEbOrd;dEbOrde;;dEbOrd;dEbOrd;dEbOrde;dEbOrde;dEbOrde;dEbOrde;;;;;;
1186;déboucher;;;;;dEbuSEr;dEbuSa;;;;;;dEbuS6ra;;dEbuSE;;;dEbuSE;dEbuSE;dEbuSe;;;;;;;dEbuSô;;dEbuS;dEbuSâ;;;;;dEbuS6rE;;dEbuSô;dEbuS;;;dEbuS;dEbuS;dEbuSe;;;dEbuSe;;;;;;
1187;déboucler;;;;;;dEbukla;;;;;;;;;;;;;;;;;;;;;;dEbukl;dEbuklâ;;;;;;;;dEbukl;;;dEbukl;dEbukl;;;;;;;;;;
1188;débouler;;dEbulE;;;;;;;;;;;;;;;dEbulE;dEbulE;dEbule;;;;;;;;;dEbul;;;;;;;;;dEbul;;;dEbul;dEbul;;;dEbule;dEbule;;;;;;
1189;déboulonner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEbulOnâ;;;;;;;;;;;;;dEbulOne;dEbulOne;;;;;;;;
1190;débourrer;;;;;;;;;;;;;;;;;;;dEbure;;;;;;;;;;;;;;;;;;;;;dEbur;;;;;;;;;;;
1191;débourser;;;;;;;;;;;;;;;;;;;dEburse;;;;;;;;;;;;;;;;;;dEburs;;;;;;;;dEburse;;;;;;
1192;déboussoler;;;;;;;;;;;;;;;;;;;dEbusOle;;;;;;;;;;;;;;;;;;;;;;;;dEbusOle;dEbusOle;dEbusOle;;;;;;
1193;déboutonner;;;;;;dEbutOna;;;;;;;;;;;;dEbutOnE;dEbutOne;;;;;;;;;dEbutOn;dEbutOnâ;;;;;;;;dEbutOn;;;;dEbutOn;;;;dEbutOne;;;;;;
1194;déboîter;;;;;;;;;;;;;;;;;dEbwatE;;dEbwate;;;;;;;;;;;;;;;;;;;;;;dEbwat;dEbwate;;;;;;;;;
1195;débraguetter;;;;;;;;;;;;;;;;;;;dEbragEte;;;;;;;;;;;;;;;;;;;;;dEbragEt;dEbragEt;;;;;;;;;;
1196;débrancher;;;;;;dEbrâSa;;;;;;;;;;;;;dEbrâSe;;;;;;;dEbrâSô;;dEbrâS;;;;;;;;dEbrâSô;dEbrâS;dEbrâSe;;dEbrâS;dEbrâS;dEbrâSe;;;dEbrâSe;;;;;;
1197;débrayer;;;;;;dEbrEja;;;;;;;;;;;;dEbrEjE;dEbrEje;;;;;;;;;;;;;;;;;;dEbrEj;;;;dEbrEj;;dEbrEje;;;;;;;;
1198;débrider;;;;;;;;;;;;dEbrid6ra;;;;;;dEbridE;dEbride;;;;;;;;;;dEbridâ;;;;;;;;dEbrid;dEbride;;;;;;;;;;;;;
1199;débrouiller;;;;;;;dEbruj6rô;dEbruj6rE;dEbruj6re;dEbruj6ra;dEbruj6rô;dEbruj6ra;;;;dEbrujE;dEbrujE;dEbrujE;dEbruje;;;;;;;;dEbruje;dEbruj;dEbrujâ;dEbruj6rjô;dEbruj6rE;;;;dEbruj6rE;;dEbruj;dEbruje;dEbruj;dEbruj;dEbruj;;dEbruje;dEbruje;dEbruje;;dEbruj;;;;
1200;débusquer;;;;;;;;;;;;;;;;;;dEbyskE;dEbyske;;;;;;;;;;;;;;;;dEbysk6rE;;;;;;;;dEbyske;;dEbyske;;;;;;
1201;débuter;;;;;;dEbyta;;;;;;dEbyt6ra;;dEbytE;;;;dEbytE;dEbyte;;;;;;;;dEbyte;dEbyt;dEbytâ;;;;;;;;dEbyt;;;dEbyt;dEbyt;;;;dEbyte;;;;;;
1202;débâter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEbate;;;;;;
1203;décacheter;;;;;;;;;;;;;;;;;dEkaS6tE;;dEkaS6te;;;;;;;;;;;;;;;;;;;;;;;dEkaS6te;dEkaS6te;;dEkaS6te;;;;;;
1204;décaféiner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkafEine;;;;;;
1205;décalcifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkalsifje;;dEkalsifje;;;;;;
1206;décaler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkal;dEkal;;dEkale;dEkale;dEkale;;;;;;
1207;décalotter;;;;;;dEkalOta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkalOte;;;;;;;
1208;décalquer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkalk;;;;;;;;;;
1209;décamper;;;;;;dEkâpa;;;;;;dEkâp6ra;;;;;;;dEkâpe;;;;;;;;dEkâpe;dEkâp;;;;;;;;;dEkâp;;;dEkâp;dEkâp;;;;;;;;;;
1210;décaniller;;;;;;;;;;;;;;;;;;;dEkanije;;;;;;;;;dEkanij;;;;;;;;;dEkanij;;;;dEkanij;;;;;;;;;;
1211;décanter;;;;;;;;;;;;;;;;;dEkâtE;dEkâtE;dEkâte;;;;;;;;;;dEkâtâ;;;;;;;;;;;dEkât;;dEkâte;;;dEkâte;;;;;;
1212;décaper;;;;;;;;;;;;;;dEkapE;;;;dEkapE;dEkape;;;;;;;;;;;;;;;;;;;;;;dEkap;;dEkape;dEkape;dEkape;;;;;;
1213;décapiter;;;;;;dEkapita;;;;;;;;;;;;;dEkapite;;;;;;;;dEkapite;dEkapit;;;;;;;;;;;;dEkapit;dEkapit;dEkapite;dEkapite;dEkapite;dEkapite;;;;;;
1214;décapoter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkapOte;;;;;;;;
1215;décapsuler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkapsyl;;;;;;;;;;;;;;
1216;décapuchonner;;;;;;dEkapySOna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;décarcasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkarkase;;;;;;;;
1218;décarrer;;;;;;;;;;;;;;;;;dEkarE;;dEkare;;;;;;;;;dEkar;dEkarâ;;;;;;;;dEkar;;;;dEkar;;;;;;;;;;
1219;décatir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkati;;dEkati;;;;;;
1220;déceler;;dEs6lE;;;;;;;;;;dEsEl6ra;;dEs6lE;;;;dEs6lE;dEs6le;;;;;;;;;;;;;;;;;;dEsEl;;dEsEl;;dEsEl;;dEs6le;;dEs6le;;;;;;
1221;décentrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEsâtr;dEsâtre;dEsâtre;;;;;;;;
1222;décerner;;;;;;;;;;;;;;;;;;dEsErnE;dEsErne;;;;;;;;;;dEsErnâ;;;;;;;dEsErnô;;;;dEsErn;dEsErn;dEsErne;dEsErne;dEsErne;dEsErne;;;;;;
1223;décerveler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEsErvEl;;;;;;;;;;
1224;décesser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEsEse;;;;;;
1225;décevoir;;dEsy;;;;dEsy;;dEs6vrE;dEs6vre;dEs6vra;;dEs6vra;;;;;dEs6vE;dEs6vE;dEs6vwar;;;;;;;;dEs6ve;dEswa;dEs6vâ;;dEs6vrE;;dEs6vrE;;dEs6vrE;;dEswa;dEs6ve;dEswa;dEswav;dEswa;dEsy;dEsy;dEsy;dEsy;;dEswav;;;;dEswav
1226;déchanter;;;;;dESâtEr;dESâta;;;;;;;;;;;;;dESâte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;décharger;;;;;;dESarZa;;;;;;dESarZ6ra;;;;;dESarZE;dESarZE;dESarZe;;;;;;;;dESarZe;dESarZ;dESarZâ;;;;;;;;dESarZ;;;;dESarZ;;;dESarZe;dESarZe;;;;;;
1228;décharner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dESarn;dESarne;;dESarne;dESarne;;;;;;
1229;déchausser;;;;;;;;;;;;;;;;;;;dESOse;;;;;;;;;dESos;;;;;;;;;;dESOse;;;;;dESOse;;;;;;;;
1230;déchaîner;;;;;;dESEna;;;;;;;;dESEnE;;;dESEnE;dESEnE;dESEne;;;;;;;;dESEne;dESEn;;;;;;;;;dESEn;;;dESEn;dESEn;;dESEne;dESEne;dESEne;;;;;;
1231;déchiffrer;;dESifrE;;;dESifrEr;dESifra;;;;;;dESifr6ra;;;;dESifrE;;dESifrE;dESifre;;;;;;dESifra;;;dESifr;;;;;;;;;dESifr;;;;dESifr;;dESifre;dESifre;dESifre;;;;;;
1232;déchiqueter;;;;;;dESik6ta;;;;;;;;;;;dESik6tE;dESik6tE;dESik6te;;;;;;;;;dESikEt;dESik6tâ;;;;;;;;;;;dESikEt;dESikEt;dESik6te;dESik6te;dESik6te;dESik6te;;;;;;
1233;déchirer;;dESirE;;;dESirEr;dESira;;;;;;;dESirjô;dESirE;;;dESirE;dESirE;dESire;;;;;;;dESirô;dESire;dESir;dESirâ;;dESir6rE;;dESir6rE;;dESir6rE;dESirô;dESir;dESire;dESir;dESir;dESir;dESire;dESire;dESire;dESire;;;;;;
1234;déchoir;;;;;;;;;;;;;;;;;;;dESwar;;;;;;;;;;;;;;;;;;;;;;;;dESy;;dESy;;;;;;
1235;décider;dEsidam;dEsidE;;;dEsidEr;dEsida;dEsid6rô;dEsid6rE;dEsid6re;dEsid6ra;dEsid6rô;dEsid6ra;;dEsidE;dEsidje;dEsidE;dEsidE;dEsidE;dEside;;;;;;dEsida;dEsidô;dEside;dEsid;dEsidâ;;;;dEsid6rE;dEsid6rE;dEsid6rE;dEsidô;dEsid;dEside;dEsid;dEsid;dEsid;dEside;dEside;dEside;dEside;;dEsid;;;;dEsid
1236;décimer;;;;;;;;;;;;;;;;;dEsimE;dEsimE;dEsime;;;;;;;;;;;;;;;;dEsim6rE;;dEsim;;;dEsim;;;dEsime;dEsime;dEsime;;;;;;
1237;déclamer;;;;;;;;;;;;;;;;dEklamE;;dEklamE;dEklame;;;;;;dEklama;;;dEklam;;;;;;;;;dEklam;;;;;;;;dEklame;;;;;;
1238;déclarer;;dEklarE;;;dEklarEr;dEklara;;;;;dEklar6rô;dEklar6ra;dEklarjô;dEklarE;;;dEklarE;dEklarE;dEklare;;;;;;dEklara;dEklarô;dEklare;dEklar;dEklarâ;dEklar6rjô;;;;;;dEklarô;dEklar;dEklare;dEklar;dEklar;dEklar;dEklare;dEklare;;dEklare;;;;;;
1239;déclasser;;;;;;;;;;;;;;;;;;;dEklase;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240;déclencher;;;;;dEklâSEr;dEklâSa;;dEklâS6rE;;;;dEklâS6ra;dEklâSjô;;;;;dEklâSE;dEklâSe;;;;;;;;dEklâSe;dEklâS;dEklâSâ;;;;;;dEklâS6rE;;dEklâS;dEklâSe;;dEklâS;dEklâS;;dEklâSe;dEklâSe;dEklâSe;;;;;;
1241;décliner;;dEklinE;;;;dEklina;;;;;;;dEklinjô;dEklinE;;;dEklinE;dEklinE;dEkline;;;;;;;;;dEklin;dEklinâ;;;;;;;;dEklin;dEkline;dEklin;;dEklin;;;;dEkline;;;;;;
1242;décocher;;;;;;dEkOSa;;;;;;;;dEkOSE;;;;dEkOSE;;;;;;;;;;dEkOS;;;;;;;;;dEkOS;;;;dEkOS;;dEkOSe;;;;;;;;
1243;décoder;;;;;;;;;;;;;;;;;;;dEkOde;;;;;;;;;;;;;;;;;;dEkOd;;;;;;;;dEkOde;;;;;;
1244;décoffrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkOfre;;;;;;;
1245;décoiffer;;;;;;;;;;;;;;;;;;;dEkwafe;;;;;;;;dEkwafe;dEkwaf;;;;;;;;;;;;;dEkwaf;;dEkwafe;;dEkwafe;;;;;;
1246;décoincer;;;;;;;;;;;;;;;;;;;dEkwêse;;;;;;;;;;;;;;;;;;;;;;dEkwês;;;;;;;;;;
1247;décoller;;;;;dEkOlEr;dEkOla;;;;;dEkOl6rô;dEkOl6ra;;dEkOlE;;dEkOlE;dEkOlE;dEkOlE;dEkOle;;;;;;;;dEkOle;dEkOl;dEkOlâ;;;;;;;dEkOlô;dEkOl;dEkOle;dEkOl;dEkOl;dEkOl;dEkOle;dEkOle;dEkOle;dEkOle;;;;;;
1248;décolleter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkOl6te;dEkOl6te;;;;;;;;
1249;décolorer;;;;;;;;;;;;;;;;;dEkOlOrE;dEkOlOrE;dEkOlOre;;;;;;;;;dEkOlOr;dEkOlOrâ;;;;;;;;dEkOlOr;;;;dEkOlOr;;;dEkOlOre;;;;;;;
1250;décolérer;;;;;;;;;;;;;;;;;;dEkOlErE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1251;décommander;;dEkOmâdE;;;;dEkOmâda;;;;;;;;dEkOmâdE;;;;;dEkOmâde;;;;;;;;;dEkOmâd;;;;;;;;;dEkOmâd;;;;;;;;dEkOmâde;;;;;;dEkOmâd
1252;décomposer;;;;;;dEkôpOza;;;;;;dEkôpOz6ra;;;;;dEkôpOzE;dEkôpOzE;dEkôpOze;;;;;;;;;dEkôpoz;dEkôpOzâ;;;;;dEkôpOz6rE;dEkôpOz6rE;;dEkôpoz;;;dEkôpoz;dEkôpoz;;dEkôpOze;;dEkôpOze;;;;;;
1253;décompresser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôprEs;;;;dEkôprEs;;;;dEkôprEse;;;;;;
1254;décompter;;;;;;;;;;;;;;;;;;;dEkôte;;;;;;;;;dEkôt;;;;;;;;;dEkôt;;;;;;;;;;;;;;
1255;déconcentrer;;;;;;;;;;;;;;;;;;;dEkôsâtre;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôsâtre;;;;;;
1256;déconcerter;;;;;;dEkôsErta;;;;;;;;;;;;dEkôsErtE;dEkôsErte;;;;;;;;;dEkôsErt;dEkôsErtâ;;;;;;;;dEkôsErt;;;;dEkôsErt;;dEkôsErte;dEkôsErte;dEkôsErte;;;;;;
1257;déconfire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôfi;;;;;;;
1258;décongeler;;;;;;;;;;;;;;;;;;;dEkôZ6le;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôZ6le;;;;;;
1259;décongestionner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôZEsjOn;;;;;;;;;;
1260;déconnecter;;;;;;;;;;;;;;;;;;;dEkOnEkte;;;;;;;;;;;;;;;;;;dEkOnEkt;dEkOnEkte;;;dEkOnEkt;;dEkOnEkte;;dEkOnEkte;;;;;;
1261;déconner;;;;;;;;;;;;;;dEkOnE;;dEkOnE;;dEkOnE;dEkOne;;;;;;;;dEkOne;dEkOn;;;;;;;;;dEkOn;dEkOne;dEkOn;dEkOn;dEkOn;;;;;;;;dEkOn;;
1262;déconseiller;;;;;dEkôsEjEr;dEkôsEja;;;;;;;;;;;;dEkôsEjE;;;;;;;;;;;dEkôsEjâ;;dEkôsEj6rE;;;;;;dEkôsEj;;dEkôsEj;;dEkôsEj;;;;dEkôsEje;;;;;;
1263;déconsidérer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôsidErâ;;;;;;;;;;;;;;;;dEkôsidEre;;;;;;
1264;déconstiper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkôstip;;;;;;;;;;
1265;décontenancer;;;;;;;;;;;;;;;;;;dEkôt6nâsE;;;;;;;;;;;;;;;;;;;;;;;;;dEkôt6nâse;;dEkôt6nâse;;;;;;
1266;décontracter;;;;;;;;;;;;;;;;;dEkôtraktE;dEkôtraktE;dEkôtrakte;;;;;;;;;dEkôtrakt;dEkôtraktâ;;;;;;;;;;;;;;dEkôtrakte;;dEkôtrakte;;;;;;
1267;décorer;;;;;dEkOrEr;dEkOra;;;;;;;;dEkOrE;;;dEkOrE;;dEkOre;;;;;;;;;dEkOr;dEkOrâ;;;;;;dEkOr6rE;;dEkOr;;;dEkOr;dEkOr;dEkOre;dEkOre;dEkOre;dEkOre;;;;;;
1268;décorner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkOrn;;;;;;;;;;
1269;décortiquer;;;;;;;;;;;;;;;;;;;dEkOrtike;;;;;;;;;dEkOrtik;;;;;;;;;;;;dEkOrtik;dEkOrtik;dEkOrtike;;;dEkOrtike;;;;;;dEkOrtik
1270;découcher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkuS;;dEkuS;;dEkuS;;;;;;;;;;
1271;découdre;;;;;;;;;;;;;;;;;;;dEkudr;;;;;;;;;;;;;;;;;;;;;;;;;;dEkuzy;;;;;;
1272;découler;;;;;;;;;;;;;;;;;;dEkulE;dEkule;;;;;;;;;;;;;;;;;;;;;dEkul;dEkul;;;;;;;;;;
1273;découper;;dEkupE;;;;dEkupa;;dEkup6rE;;;dEkup6rô;dEkup6ra;dEkupjô;dEkupE;;;dEkupE;dEkupE;dEkupe;;;;;;;dEkupô;;dEkup;dEkupâ;;;;;dEkup6rE;;dEkupô;dEkup;dEkupe;dEkup;dEkup;dEkup;dEkupe;dEkupe;dEkupe;dEkupe;;;;;;
1274;décourager;;dEkuraZE;;;;dEkuraZa;;;;;;;;;;;;dEkuraZE;dEkuraZe;;;;;;;;;dEkuraZ;;;dEkuraZ6rE;;;;;;dEkuraZ;dEkuraZe;dEkuraZ;;dEkuraZ;;dEkuraZe;dEkuraZe;dEkuraZe;;;;;;
1275;découvrir;dEkuvrim;dEkuvri;;;dEkuvrir;dEkuvri;dEkuvrirô;dEkuvrirE;dEkuvrire;dEkuvrira;dEkuvrirô;dEkuvrira;dEkuvriô;dEkuvrE;;dEkuvrE;dEkuvrE;dEkuvrE;dEkuvrir;;dEkuvris;;;dEkuvris;dEkuvri;dEkuvrô;dEkuvre;dEkuvr;dEkuvrâ;;dEkuvrirE;;dEkuvrirE;;dEkuvrirE;dEkuvrô;dEkuvr;dEkuvre;dEkuvr;dEkuvr;dEkuvr;;;dEkuvEr;dEkuvEr;;;;;dEkuvr;dEkuvr
1276;décrasser;;;;;;;;;;;;;;;;;;dEkrasE;dEkrase;;;;;;;;;dEkras;;;;;;;;;dEkras;;;;dEkras;;;;;;;;;;
1277;décrier;;;;;;;;;;;;;;;;;;;dEkrie;;;;;;;;dEkrie;;;;;;;;;;;;;;;;dEkrie;;;;;;;;
1278;décrire;;dEkrivi;;;dEkrivir;dEkrivi;;;;;;;;dEkrivE;;;dEkrivE;dEkrivE;dEkrir;;;;;;;;dEkrive;dEkri;dEkrivâ;;;;dEkrirE;;dEkrirE;;dEkri;dEkrive;dEkri;dEkriv;dEkri;dEkrit;dEkrit;dEkri;dEkri;;dEkriv;;;;dEkriv
1279;décrisper;;;;;;;;;;;;;;;;;;;dEkrispe;;;;;;;;;;;;;;;;;;;;;;dEkrisp;;;;;;;;;;
1280;décrocher;;dEkrOSE;;;dEkrOSEr;dEkrOSa;;;;;;dEkrOS6ra;;dEkrOSE;;dEkrOSE;dEkrOSE;dEkrOSE;dEkrOSe;;;;;;;;dEkrOSe;dEkrOS;dEkrOSâ;;dEkrOS6rE;;dEkrOS6rE;;dEkrOS6rE;;dEkrOS;dEkrOSe;;dEkrOS;dEkrOS;;dEkrOSe;dEkrOSe;dEkrOSe;;;;;;
1281;décroiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkrwaz;dEkrwazâ;;;;;;;;;;;;dEkrwaz;;;;;;;;;;
1282;décrotter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkrOt;;;;;;;;;;
1283;décroître;;;;;;dEkry;;;;;;;;;;;;dEkrwasE;dEkrwatr;;;;;;;;;;dEkrwasâ;;;;;;;;;;;;dEkrwa;;;;;;;;;;
1284;décrypter;;dEkriptE;;;;;;;;;;;;;;;;;dEkripte;;;;;;;;;;;;;;;;;;dEkript;;;;dEkript;;;dEkripte;dEkripte;;;;;;
1285;décrépir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dEkrEpi;dEkrEpi;;;;;;
1286;décréter;;;;;;dEkrEta;;;;;;;;dEkrEtE;;;;;dEkrEte;;;;;;;;dEkrEte;dEkrEt;dEkrEtâ;;;;;;;dEkrEtô;dEkrEt;;;dEkrEt;dEkrEt;;dEkrEte;;dEkrEte;;;;;;
1287;déculotter;;;;;;;;;;;;;;;;;;;dEkylOte;;;;;;;;;dEkylOt;;;;;;;;;;;;;dEkylOt;;;;dEkylOte;;;;;;
1288;décupler;;;;;;dEkypla;;;;;;;;;;;dEkyplE;dEkyplE;;;;;;;;;;;;;;;;;;;;;;;dEkypl;dEkyple;dEkyple;dEkyple;;;;;;;
1289;décéder;;;;;;;;;;;;;;;;;;dEsEdE;;;;;;;;;;;;;;;;;;;;;;;dEsEd;;dEsEde;dEsEde;dEsEde;;;;;;
1290;dédaigner;;;;;;dEdEJa;;;;;;;;;;;dEdEJE;dEdEJE;dEdEJe;;;;;;dEdEJa;;;dEdEJ;dEdEJâ;;;;;;;;dEdEJ;;dEdEJ;;dEdEJ;;dEdEJe;dEdEJe;dEdEJe;;;;;;
1291;dédicacer;;;;;;dEdikasa;;;;;;;;;;;;;dEdikase;;;;;;;;;dEdikas;;;;;;;;;;;;;dEdikas;;dEdikase;;dEdikase;;dEdikas;;;;
1292;dédier;;;;;;dEdja;;;;;;;;;;;dEdjE;dEdjE;dEdje;;;;;;;;;dEdi;;;;;;;;dEdjô;dEdi;;;;dEdi;dEdje;dEdje;;dEdje;;;;;;
1293;dédire;;;;;;;;;;;;;;;;;;;dEdir;;;;;;;;;;;;;;;;;;;;;;dEdi;;;;dEdi;;;;;;
1294;dédommager;;;;;;;;dEdOmaZ6rE;;;;;;;;;;dEdOmaZE;dEdOmaZe;;;;;;;;;;;;;;;;;;dEdOmaZ;;;dEdOmaZ;;;dEdOmaZe;;;;;;;;
1295;dédouaner;;;;;;;;;;;;;;;;;;;dEdwane;;;;;;;;;;;;;;;;;;dEdwan;;;;;;;;dEdwane;;;;;;
1296;dédoubler;;;;;;;;;;;;;;dEdublE;;;;;dEduble;;;;;;;;;;;;;;;;;;;;;;dEdubl;;dEduble;;dEduble;;;;;;
1297;dédramatiser;;;;;;;;;;;;;;;;;;;dEdramatize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1298;déduire;;;;;;dEdHizi;;dEdHirE;dEdHire;;;;;;dEdHizje;;;dEdHizE;dEdHir;;;;;;;;dEdHize;dEdHi;;;;;;;;;dEdHi;;dEdHi;dEdHiz;dEdHi;;;dEdHi;dEdHi;;;;;;
1299;défaillir;;;;;;dEfaji;;;;;;;;dEfajE;;;;dEfajE;dEfajir;;;;;;;;;;dEfajâ;;;;;;;;;;;;;;;;;;dEfaj;;;;dEfaj
1300;défaire;;dEfi;;;;dEfi;;;;;;dEf6ra;;;;dEf6zE;dEf6zE;dEf6zE;dEfEr;;;;;;;;dEfEt;dEfE;dEf6zâ;;;;;;dEf6rE;;dEfE;dEfEt;dEfE;dEfô;dEfE;dEfEt;dEfEt;dEfE;dEfE;;dEfas;;;;dEfas
1301;défalquer;;;;;;;;;;;;;;;;;;;dEfalke;;;;;;;;;;;;;;;;;;;;;;;;;;dEfalke;;;;;;
